,GDPC1,CPILFESL,PCEPI,PPIFID,DFEDTARU,CSUSHPISA,UNRATE,SP500,DGS10,T10Y2Y,T10Y3M,T10YIE,FEDFUNDS,CPIAUCSL,M2,M2V,BASE,USSLIND,UMCSENT,IPMAN,HOUST,GS10,BAA10Y,TEDRATE,WALCL,GDP,DTWEXB,BAMLH0A0HYM2,DGS2,A191RP1Q027SBEA,VIXCLS
2021-03-29,19216.224,271.526,113.632,123.0,0.25,245.37099999999998,6.1,3971.09,1.73,1.59,1.7,2.36,0.07,264.914,19370.8,1.138,3382.8,1.72,84.9,96.3978,1700.0,1.61,2.08,0.17,7719622.0,22313.85,128.0097,3.43,0.14,11.7,20.74
2021-03-30,19216.224,271.526,113.632,123.0,0.25,245.37099999999998,6.1,3958.55,1.73,1.57,1.71,2.35,0.07,264.914,19370.8,1.138,3382.8,1.72,84.9,96.3978,1700.0,1.61,2.04,0.18,7719622.0,22313.85,128.0097,3.44,0.16,11.7,19.61
2021-03-31,19216.224,271.526,113.632,123.0,0.25,245.37099999999998,6.1,3972.89,1.74,1.58,1.71,2.37,0.07,264.914,19370.8,1.138,3382.8,1.72,84.9,96.3978,1700.0,1.61,2.03,0.16,7688988.0,22313.85,128.0097,3.36,0.16,11.7,19.4
2021-04-01,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4019.87,1.69,1.52,1.67,2.35,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.18,7688988.0,23046.934,128.0097,3.33,0.17,13.8,17.33
2021-04-02,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4019.87,1.72,1.53,1.7,2.36,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.18,7688988.0,23046.934,128.0097,3.33,0.19,13.8,17.33
2021-04-03,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4019.87,1.72,1.53,1.7,2.36,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.18,7688988.0,23046.934,128.0097,3.33,0.19,13.8,17.33
2021-04-04,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4019.87,1.72,1.53,1.7,2.36,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.18,7688988.0,23046.934,128.0097,3.33,0.19,13.8,17.33
2021-04-05,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4077.91,1.73,1.56,1.7,2.35,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.93,0.18,7688988.0,23046.934,128.0097,3.25,0.17,13.8,17.91
2021-04-06,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4073.94,1.67,1.51,1.65,2.32,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.95,0.18,7688988.0,23046.934,128.0097,3.25,0.16,13.8,18.12
2021-04-07,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4079.95,1.68,1.52,1.66,2.34,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.96,0.17,7708882.0,23046.934,128.0097,3.22,0.16,13.8,17.16
2021-04-08,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4097.17,1.64,1.5,1.63,2.33,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.18,7708882.0,23046.934,128.0097,3.21,0.14,13.8,16.95
2021-04-09,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4128.8,1.67,1.51,1.65,2.31,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.96,0.17,7708882.0,23046.934,128.0097,3.24,0.16,13.8,16.69
2021-04-10,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4128.8,1.67,1.51,1.65,2.31,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.96,0.17,7708882.0,23046.934,128.0097,3.24,0.16,13.8,16.69
2021-04-11,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4128.8,1.67,1.51,1.65,2.31,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.96,0.17,7708882.0,23046.934,128.0097,3.24,0.16,13.8,16.69
2021-04-12,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4127.99,1.69,1.51,1.67,2.33,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.95,0.17,7708882.0,23046.934,128.0097,3.24,0.18,13.8,16.91
2021-04-13,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4141.59,1.64,1.48,1.61,2.33,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.97,0.15,7708882.0,23046.934,128.0097,3.32,0.16,13.8,16.65
2021-04-14,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4124.66,1.64,1.48,1.62,2.33,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.16,7793104.0,23046.934,128.0097,3.25,0.16,13.8,16.99
2021-04-15,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4170.42,1.56,1.4,1.54,2.33,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.95,0.17,7793104.0,23046.934,128.0097,3.25,0.16,13.8,16.57
2021-04-16,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4185.47,1.59,1.43,1.57,2.36,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.97,0.17,7793104.0,23046.934,128.0097,3.22,0.16,13.8,16.25
2021-04-17,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4185.47,1.59,1.43,1.57,2.36,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.97,0.17,7793104.0,23046.934,128.0097,3.22,0.16,13.8,16.25
2021-04-18,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4185.47,1.59,1.43,1.57,2.36,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.97,0.17,7793104.0,23046.934,128.0097,3.22,0.16,13.8,16.25
2021-04-19,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4163.26,1.61,1.45,1.59,2.34,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.99,0.17,7793104.0,23046.934,128.0097,3.25,0.16,13.8,17.29
2021-04-20,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4134.94,1.58,1.43,1.55,2.32,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,2.0,0.15,7793104.0,23046.934,128.0097,3.35,0.15,13.8,18.68
2021-04-21,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4173.42,1.57,1.42,1.54,2.33,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,2.01,0.14,7820948.0,23046.934,128.0097,3.34,0.15,13.8,17.5
2021-04-22,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4134.98,1.57,1.41,1.54,2.33,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.99,0.15,7820948.0,23046.934,128.0097,3.34,0.16,13.8,18.71
2021-04-23,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4180.17,1.58,1.42,1.55,2.34,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.99,0.15,7820948.0,23046.934,128.0097,3.29,0.16,13.8,17.33
2021-04-24,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4180.17,1.58,1.42,1.55,2.34,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.99,0.15,7820948.0,23046.934,128.0097,3.29,0.16,13.8,17.33
2021-04-25,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4180.17,1.58,1.42,1.55,2.34,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.99,0.15,7820948.0,23046.934,128.0097,3.29,0.16,13.8,17.33
2021-04-26,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4187.62,1.58,1.4,1.55,2.36,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.15,7820948.0,23046.934,128.0097,3.26,0.18,13.8,17.64
2021-04-27,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4186.72,1.63,1.46,1.62,2.39,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.97,0.17,7820948.0,23046.934,128.0097,3.24,0.17,13.8,17.56
2021-04-28,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4183.18,1.63,1.46,1.62,2.41,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.98,0.18,7780962.0,23046.934,128.0097,3.26,0.17,13.8,17.28
2021-04-29,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4211.47,1.65,1.49,1.64,2.42,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.97,0.17,7780962.0,23046.934,128.0097,3.24,0.16,13.8,17.61
2021-04-30,19544.248,273.615,114.238,124.3,0.25,249.05,6.1,4181.17,1.65,1.49,1.64,2.41,0.07,266.67,19370.8,1.132,3382.8,1.72,88.3,96.5859,1484.0,1.64,1.96,0.17,7780962.0,23046.934,128.0097,3.28,0.16,13.8,18.61
2021-05-01,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4181.17,1.65,1.49,1.64,2.41,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.96,0.17,7780962.0,23046.934,128.0097,3.28,0.16,13.8,18.61
2021-05-02,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4181.17,1.65,1.49,1.64,2.41,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.96,0.17,7780962.0,23046.934,128.0097,3.28,0.16,13.8,18.61
2021-05-03,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4192.66,1.63,1.47,1.59,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.96,0.17,7780962.0,23046.934,128.0097,3.27,0.16,13.8,18.31
2021-05-04,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4164.66,1.61,1.45,1.59,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.97,0.16,7780962.0,23046.934,128.0097,3.32,0.16,13.8,19.48
2021-05-05,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4167.59,1.59,1.43,1.57,2.47,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.98,0.15,7810486.0,23046.934,128.0097,3.29,0.16,13.8,19.15
2021-05-06,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4201.62,1.58,1.42,1.56,2.45,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.96,0.14,7810486.0,23046.934,128.0097,3.3,0.16,13.8,18.39
2021-05-07,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4232.6,1.6,1.46,1.58,2.49,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.97,0.14,7810486.0,23046.934,128.0097,3.27,0.14,13.8,16.69
2021-05-08,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4232.6,1.6,1.46,1.58,2.49,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.97,0.14,7810486.0,23046.934,128.0097,3.27,0.14,13.8,16.69
2021-05-09,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4232.6,1.6,1.46,1.58,2.49,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.97,0.14,7810486.0,23046.934,128.0097,3.27,0.14,13.8,16.69
2021-05-10,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4188.43,1.63,1.47,1.61,2.54,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.98,0.15,7810486.0,23046.934,128.0097,3.26,0.16,13.8,19.66
2021-05-11,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4152.1,1.64,1.48,1.63,2.53,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.01,0.15,7810486.0,23046.934,128.0097,3.36,0.16,13.8,21.84
2021-05-12,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4063.04,1.69,1.53,1.67,2.54,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.02,0.13,7830663.0,23046.934,128.0097,3.34,0.16,13.8,27.59
2021-05-13,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4112.5,1.66,1.5,1.64,2.51,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.04,0.14,7830663.0,23046.934,128.0097,3.37,0.16,13.8,23.13
2021-05-14,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4173.85,1.63,1.47,1.62,2.51,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.03,0.15,7830663.0,23046.934,128.0097,3.35,0.16,13.8,18.81
2021-05-15,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4173.85,1.63,1.47,1.62,2.51,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.03,0.15,7830663.0,23046.934,128.0097,3.35,0.16,13.8,18.81
2021-05-16,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4173.85,1.63,1.47,1.62,2.51,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.03,0.15,7830663.0,23046.934,128.0097,3.35,0.16,13.8,18.81
2021-05-17,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4163.29,1.64,1.48,1.62,2.54,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.02,0.13,7830663.0,23046.934,128.0097,3.35,0.16,13.8,19.72
2021-05-18,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4127.83,1.64,1.48,1.62,2.52,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.03,0.14,7830663.0,23046.934,128.0097,3.35,0.16,13.8,21.34
2021-05-19,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4115.68,1.68,1.52,1.67,2.48,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.02,0.14,7922883.0,23046.934,128.0097,3.4,0.16,13.8,22.18
2021-05-20,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4159.12,1.63,1.48,1.62,2.41,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.02,0.14,7922883.0,23046.934,128.0097,3.42,0.15,13.8,20.67
2021-05-21,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4155.86,1.63,1.46,1.62,2.43,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.01,0.14,7922883.0,23046.934,128.0097,3.37,0.17,13.8,20.15
2021-05-22,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4155.86,1.63,1.46,1.62,2.43,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.01,0.14,7922883.0,23046.934,128.0097,3.37,0.17,13.8,20.15
2021-05-23,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4155.86,1.63,1.46,1.62,2.43,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.01,0.14,7922883.0,23046.934,128.0097,3.37,0.17,13.8,20.15
2021-05-24,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4197.05,1.61,1.46,1.59,2.44,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.0,0.12,7922883.0,23046.934,128.0097,3.37,0.15,13.8,18.4
2021-05-25,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4188.13,1.56,1.41,1.54,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,2.01,0.12,7922883.0,23046.934,128.0097,3.34,0.15,13.8,18.84
2021-05-26,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4195.99,1.58,1.44,1.56,2.4,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.98,0.12,7903541.0,23046.934,128.0097,3.35,0.14,13.8,17.36
2021-05-27,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4200.88,1.61,1.47,1.59,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.98,0.11,7903541.0,23046.934,128.0097,3.3,0.14,13.8,16.74
2021-05-28,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4204.11,1.58,1.44,1.57,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.99,0.12,7903541.0,23046.934,128.0097,3.29,0.14,13.8,16.76
2021-05-29,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4204.11,1.58,1.44,1.57,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.99,0.12,7903541.0,23046.934,128.0097,3.29,0.14,13.8,16.76
2021-05-30,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4204.11,1.58,1.44,1.57,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.99,0.12,7903541.0,23046.934,128.0097,3.29,0.14,13.8,16.76
2021-05-31,19544.248,275.654,114.819,125.5,0.25,253.477,5.8,4204.11,1.58,1.44,1.57,2.42,0.06,268.444,19370.8,1.132,3382.8,1.72,82.9,97.6843,1600.0,1.62,1.99,0.12,7903541.0,23046.934,128.0097,3.34,0.14,13.8,16.76
2021-06-01,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4202.04,1.62,1.46,1.6,2.46,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.97,0.11,7903541.0,23046.934,128.0097,3.33,0.16,13.8,17.9
2021-06-02,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4208.12,1.59,1.46,1.57,2.44,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.98,0.11,7935703.0,23046.934,128.0097,3.31,0.13,13.8,17.48
2021-06-03,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4192.85,1.63,1.47,1.61,2.42,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.96,0.11,7935703.0,23046.934,128.0097,3.28,0.16,13.8,18.04
2021-06-04,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4229.89,1.56,1.42,1.54,2.4,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.98,0.11,7935703.0,23046.934,128.0097,3.28,0.14,13.8,16.42
2021-06-05,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4229.89,1.56,1.42,1.54,2.4,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.98,0.11,7935703.0,23046.934,128.0097,3.28,0.14,13.8,16.42
2021-06-06,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4229.89,1.56,1.42,1.54,2.4,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.98,0.11,7935703.0,23046.934,128.0097,3.28,0.14,13.8,16.42
2021-06-07,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4226.52,1.57,1.41,1.55,2.39,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.98,0.1,7935703.0,23046.934,128.0097,3.27,0.16,13.8,16.42
2021-06-08,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4227.26,1.53,1.39,1.51,2.36,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.98,0.11,7935703.0,23046.934,128.0097,3.26,0.14,13.8,17.07
2021-06-09,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4219.55,1.5,1.34,1.47,2.32,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.96,0.09,7952327.0,23046.934,128.0097,3.22,0.16,13.8,17.89
2021-06-10,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4239.18,1.45,1.31,1.42,2.35,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,2.0,0.09,7952327.0,23046.934,128.0097,3.23,0.14,13.8,16.1
2021-06-11,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4247.44,1.47,1.31,1.44,2.32,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.97,0.09,7952327.0,23046.934,128.0097,3.21,0.16,13.8,15.65
2021-06-12,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4247.44,1.47,1.31,1.44,2.32,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.97,0.09,7952327.0,23046.934,128.0097,3.21,0.16,13.8,15.65
2021-06-13,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4247.44,1.47,1.31,1.44,2.32,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.97,0.09,7952327.0,23046.934,128.0097,3.21,0.16,13.8,15.65
2021-06-14,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4255.15,1.51,1.35,1.48,2.36,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.96,0.09,7952327.0,23046.934,128.0097,3.17,0.16,13.8,16.39
2021-06-15,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4246.59,1.51,1.35,1.48,2.38,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.96,0.09,7952327.0,23046.934,128.0097,3.17,0.16,13.8,17.02
2021-06-16,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4223.7,1.57,1.36,1.53,2.32,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.91,0.08,8064257.0,23046.934,128.0097,3.12,0.21,13.8,18.15
2021-06-17,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4221.86,1.52,1.29,1.48,2.27,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.84,0.09,8064257.0,23046.934,128.0097,3.15,0.23,13.8,17.75
2021-06-18,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4166.45,1.45,1.19,1.4,2.24,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.85,0.08,8064257.0,23046.934,128.0097,3.18,0.26,13.8,20.7
2021-06-19,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4166.45,1.45,1.19,1.4,2.24,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.85,0.08,8064257.0,23046.934,128.0097,3.18,0.26,13.8,20.7
2021-06-20,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4166.45,1.45,1.19,1.4,2.24,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.85,0.08,8064257.0,23046.934,128.0097,3.18,0.26,13.8,20.7
2021-06-21,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4224.79,1.5,1.23,1.45,2.25,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.88,0.09,8064257.0,23046.934,128.0097,3.14,0.27,13.8,17.89
2021-06-22,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4246.44,1.48,1.23,1.44,2.31,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.9,0.09,8064257.0,23046.934,128.0097,3.15,0.25,13.8,16.66
2021-06-23,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4241.84,1.5,1.24,1.45,2.34,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.89,0.1,8101945.0,23046.934,128.0097,3.13,0.26,13.8,16.32
2021-06-24,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4266.49,1.49,1.23,1.44,2.3,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.88,0.1,8101945.0,23046.934,128.0097,3.08,0.26,13.8,15.97
2021-06-25,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4280.7,1.54,1.26,1.48,2.34,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.9,0.09,8101945.0,23046.934,128.0097,3.04,0.28,13.8,15.62
2021-06-26,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4280.7,1.54,1.26,1.48,2.34,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.9,0.09,8101945.0,23046.934,128.0097,3.04,0.28,13.8,15.62
2021-06-27,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4280.7,1.54,1.26,1.48,2.34,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.9,0.09,8101945.0,23046.934,128.0097,3.04,0.28,13.8,15.62
2021-06-28,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4290.61,1.49,1.24,1.44,2.33,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.88,0.1,8101945.0,23046.934,128.0097,3.05,0.25,13.8,15.76
2021-06-29,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4291.8,1.49,1.22,1.45,2.32,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.87,0.1,8101945.0,23046.934,128.0097,3.03,0.27,13.8,16.02
2021-06-30,19544.248,277.676,115.458,126.6,0.25,258.622,5.9,4297.5,1.45,1.2,1.4,2.32,0.08,270.559,19370.8,1.132,3382.8,1.72,85.5,97.6806,1661.0,1.52,1.87,0.1,8078544.0,23046.934,128.0097,3.04,0.25,13.8,15.83
2021-07-01,19672.594,278.522,115.986,127.824,0.25,262.876,5.4,4319.94,1.48,1.23,1.43,2.35,0.1,271.764,19370.8,1.131,3382.8,1.72,81.2,98.6887,1593.0,1.32,1.86,0.09,8078544.0,23550.42,128.0097,3.02,0.25,9.0,15.48
2021-07-02,19672.594,278.522,115.986,127.824,0.25,262.876,5.4,4352.34,1.44,1.2,1.39,2.33,0.1,271.764,19370.8,1.131,3382.8,1.72,81.2,98.6887,1593.0,1.32,1.87,0.09,8078544.0,23550.42,128.0097,3.04,0.24,9.0,15.07
2021-07-03,19672.594,278.522,115.986,127.824,0.25,262.876,5.4,4352.34,1.44,1.2,1.39,2.33,0.1,271.764,19370.8,1.131,3382.8,1.72,81.2,98.6887,1593.0,1.32,1.87,0.09,8078544.0,23550.42,128.0097,3.04,0.24,9.0,15.07
